title_id;title;type;release_year;age_certification;runtime;genres;production_countries;imdb_id;imdb_score;imdb_votes;seasons
tm110225;English Babu Desi Mem;MOVIE;1996;PG;172;['romance', 'comedy', 'drama'];['IN'];tt0136153;45;23220;0
tm34391;Before the Flying Circus;MOVIE;2000;Unknown;55;['comedy', 'documentation'];['GB'];tt9230920;73;1610;0
tm21911;Sam Kinison: Live in Vegas;MOVIE;1991;Unknown;72;['comedy', 'music', 'documentation'];['US'];tt0249934;66;2720;0
tm118438;Anjaam;MOVIE;1994;Unknown;146;['thriller', 'romance', 'drama'];['IN'];tt0109134;66;64650;0
tm62176;Mann;MOVIE;1999;Unknown;174;['drama', 'romance'];['IN'];tt0206921;61;54130;0
tm57169;Monty Python: Live at Aspen;MOVIE;1998;Unknown;58;['comedy', 'documentation'];['US', 'GB'];tt0287570;78;10920;0
tm184224;Sinbad: Afros and Bellbottoms;MOVIE;1993;PG-13;59;['comedy', 'documentation'];['US'];tt0938331;78;1660;0
tm44776;The Other;MOVIE;1999;Unknown;106;['drama', 'european', 'romance'];['EG', 'FR'];tt0196355;59;9870;0
tm104933;Sinbad: Son of a Preacher Man;MOVIE;1996;Unknown;56;['comedy', 'documentation'];['US'];tt0938333;67;1150;0
tm203186;Children of Shatila;MOVIE;1999;Unknown;50;['documentation', 'history'];['LB'];tt0243174;82;740;0
tm256669;Gumrah;MOVIE;1993;Unknown;149;['action', 'crime', 'drama', 'thriller'];['IN'];tt0107060;61;7840;0
tm117840;The Emigrant;MOVIE;1994;Unknown;129;['drama'];['EG', 'FR'];tt0110545;65;9980;0
tm334788;Yodha;MOVIE;1991;Unknown;142;['drama', 'action'];['IN'];tt0267130;45;1980;0
tm110160;Avvai Shanmugi;MOVIE;1996;PG-13;160;['drama', 'comedy'];['IN'];tt0139872;79;25280;0
tm192301;Minsara Kanavu;MOVIE;1997;G;145;['comedy', 'drama', 'romance'];['IN'];tt0282003;67;12120;0
tm110766;Chronicle of a Disappearance;MOVIE;1996;Unknown;88;['drama'];['US', 'FR', 'DE', 'PS'];tt0115895;69;7180;0
tm118256;Yaar Gaddar;MOVIE;1994;Unknown;147;['crime', 'action', 'drama'];['IN'];tt0111780;36;1420;0
tm64729;Sinbad: Nothin' but the Funk;MOVIE;1998;Unknown;55;['comedy', 'documentation'];['US'];tt0938332;62;650;0
tm314602;Dushmani;MOVIE;1995;Unknown;156;['romance', 'action', 'drama'];['IN'];tt0112916;50;2480;0
tm25389;Fiza;MOVIE;2000;Unknown;170;['drama', 'romance', 'action', 'crime'];['IN'];tt0248012;60;41680;0
tm42397;Hello Brother;MOVIE;1999;Unknown;131;['romance', 'action', 'comedy', 'fantasy'];['IN'];tt0233856;46;42300;0
tm210754;Have You Ever Seen Fireflies? - Theatre Play;MOVIE;1999;Unknown;118;['drama', 'comedy'];['TR'];;;;0
tm449775;Shikari;MOVIE;1991;Unknown;162;['drama', 'action'];['IN', 'SU'];tt0170416;59;660;0
tm255589;One Last Shot;MOVIE;1998;Unknown;30;[];[];;;;0
ts4;Breaking Bad;SHOW;2008;TV-MA;48;['drama', 'thriller', 'crime'];['US'];tt0903747;95;17276940;50
ts9;The Walking Dead;SHOW;2010;TV-MA;46;['action', 'drama', 'scifi', 'thriller', 'horror'];['US'];tt1520211;82;9451250;110
ts26091;The Staircase;SHOW;2004;TV-MA;49;['crime', 'documentation', 'drama'];['FR'];tt0388644;78;215310;20
ts11;Downton Abbey;SHOW;2010;TV-14;58;['drama', 'romance', 'european'];['GB'];tt1606375;87;1977440;60
ts21469;Grey's Anatomy;SHOW;2005;TV-14;49;['drama', 'romance'];['US'];tt0413573;76;2936180;180
ts288536;The Great British Baking Show;SHOW;2010;TV-PG;57;['reality', 'european'];['GB'];tt1877368;86;95640;120
ts6495;Criminal Minds;SHOW;2005;TV-14;44;['thriller', 'crime', 'drama'];['US'];tt0452046;81;1891910;150
ts22337;NCIS;SHOW;2003;TV-14;44;['action', 'drama', 'crime', 'thriller', 'comedy'];['US'];tt0364845;78;1410490;190
ts8308;Community;SHOW;2009;TV-PG;23;['comedy'];['US'];tt1439629;85;2525640;60
ts22011;Heartland;SHOW;2007;TV-PG;44;['drama', 'family'];['CA'];tt1094229;84;157430;150
ts21465;Supernatural;SHOW;2005;TV-14;45;['scifi', 'thriller', 'drama', 'fantasy', 'horror'];['US'];tt0460681;85;4286390;150
tm33545;Forgetting Sarah Marshall;MOVIE;2008;R;111;['comedy', 'drama', 'romance'];['US'];tt0800039;71;2801210;0
tm172683;War of the Worlds;MOVIE;2005;PG-13;117;['thriller', 'action', 'scifi'];['US'];tt0407304;65;4390270;0
ts17156;Arrested Development;SHOW;2003;TV-MA;28;['comedy'];['US'];tt0367279;87;2975520;50
ts20573;The IT Crowd;SHOW;2006;TV-14;25;['comedy', 'european'];['GB'];tt0487831;85;1474090;50
ts12724;30 Rock;SHOW;2006;TV-14;25;['comedy', 'sport'];['US'];tt0496424;83;1215140;70
ts3371;Avatar: The Last Airbender;SHOW;2005;TV-Y7;24;['scifi', 'family', 'fantasy', 'animation', 'action'];['US'];tt0417299;93;2973360;30
tm92641;Inception;MOVIE;2010;PG-13;148;['scifi', 'music', 'thriller', 'action'];['GB', 'US'];tt1375666;88;22682880;0
tm102740;The Other Guys;MOVIE;2010;Unknown;107;['crime', 'action', 'comedy'];['US'];tt1386588;66;2630190;0
tm87484;How to Train Your Dragon;MOVIE;2010;PG;98;['fantasy', 'animation', 'action', 'comedy', 'family', 'drama'];['US'];tt0892769;81;7197170;0
ts20604;Friday Night Lights;SHOW;2006;TV-14;43;['drama', 'sport'];['US'];tt0758745;87;644490;50
tm39030;Casino Royale;MOVIE;2006;Unknown;139;['thriller', 'action', 'european'];['GB', 'US', 'BS', 'CZ', 'DE'];tt0381061;80;6443360;0
tm78592;Michael Clayton;MOVIE;2007;R;120;['thriller', 'crime', 'drama'];['US'];tt0465538;72;1638780;0
ts21511;My Little Pony: Friendship Is Magic;SHOW;2010;TV-Y7;22;['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family'];['CA', 'US'];tt1751105;76;207080;90
ts19036;The Fairly OddParents;SHOW;2001;TV-Y7;24;['scifi', 'family', 'fantasy', 'animation', 'comedy'];['US', 'CA'];tt0235918;72;380460;100
tm116324;Jackass: The Movie;MOVIE;2002;R;88;['action', 'comedy', 'documentation'];['US'];tt0322802;66;923050;0
ts32186;Sonic X;SHOW;2003;TV-Y7;21;['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi'];['JP'];tt0367413;61;45770;30
ts11313;DEATH NOTE;SHOW;2006;TV-14;24;['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller'];['JP'];tt0877057;90;3021470;10
tm34310;Zoolander;MOVIE;2001;PG-13;90;['comedy', 'european'];['US', 'DE'];tt0196229;65;2609750;0
ts21247;The Vampire Diaries;SHOW;2009;TV-14;42;['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance'];['US'];tt1405406;77;3107760;80
tm160815;Charlie and the Chocolate Factory;MOVIE;2005;PG;106;['fantasy', 'comedy', 'family'];['GB', 'US', 'AU'];tt0367594;66;4659950;0
tm78671;Cleaner;MOVIE;2007;R;88;['thriller', 'crime'];['US'];tt0896798;61;410520;0
tm89036;Harold & Kumar Go to White Castle;MOVIE;2004;R;88;['comedy'];['US'];tt0366551;70;1930530;0
tm86803;The Social Network;MOVIE;2010;PG-13;121;['drama'];['US'];tt1285016;78;6812860;0
tm105329;Road to Perdition;MOVIE;2002;R;117;['thriller', 'documentation', 'crime', 'drama'];['US'];tt0257044;77;2632120;0
ts20305;Naruto;SHOW;2002;TV-PG;23;['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller'];['JP'];tt0409591;84;939800;60
tm35463;Blow;MOVIE;2001;R;124;['drama', 'crime'];['US'];tt0221027;75;2550990;0
tm84371;Shooter;MOVIE;2007;R;124;['thriller', 'action', 'drama'];['US'];tt0822854;72;3294170;0
tm139658;Big Fish;MOVIE;2003;PG-13;125;['drama', 'fantasy', 'romance'];['US'];tt0319061;80;4355030;0
tm79442;The Bourne Ultimatum;MOVIE;2007;PG-13;115;['thriller', 'action'];['DE', 'ES', 'US', 'FR'];tt0440963;80;6270090;0
tm131038;Public Enemies;MOVIE;2009;R;143;['crime', 'drama', 'history', 'action', 'european'];['US'];tt1152836;70;2975250;0
ts2230;America's Next Top Model;SHOW;2003;TV-14;44;['reality'];['US'];tt0391576;56;178430;240
tm154187;Sherlock Holmes;MOVIE;2009;PG-13;129;['crime', 'action', 'thriller'];['GB', 'US', 'AU', 'DE'];tt0988045;76;6201540;0
tm133767;Love Actually;MOVIE;2003;R;139;['drama', 'comedy', 'romance'];['GB', 'US'];tt0314331;76;4741760;0
tm88738;Closer;MOVIE;2004;R;94;['drama', 'romance'];['GB', 'US'];tt0376541;72;2156780;0
ts17942;Chappelle's Show;SHOW;2003;TV-14;21;['comedy', 'music'];['US'];tt0353049;88;621400;30
tm148270;Something's Gotta Give;MOVIE;2003;PG-13;128;['romance', 'drama', 'comedy'];['US'];tt0337741;67;1204000;0
tm93055;Grown Ups;MOVIE;2010;PG-13;102;['comedy', 'drama', 'european'];['US'];tt1375670;59;2472290;0
tm133374;The Blind Side;MOVIE;2009;PG-13;129;['drama', 'sport'];['US'];tt0878804;76;3239390;0
tm26897;Quantum of Solace;MOVIE;2008;PG-13;106;['thriller', 'action'];['GB', 'US'];tt0830515;66;4410230;0
tm109304;The Ring;MOVIE;2002;PG-13;111;['horror', 'european'];['JP', 'US'];tt0298130;71;3418880;0
ts22267;Trailer Park Boys;SHOW;2001;TV-MA;25;['comedy', 'crime'];['CA'];tt0290988;86;417910;120
tm76066;Into the Wild;MOVIE;2007;R;140;['drama'];['US'];tt0758758;81;6113790;0
tm90190;True Grit;MOVIE;2010;PG-13;110;['western', 'drama'];['US'];tt1403865;76;3333780;0
tm997728;Blade Runner: The Final Cut;MOVIE;2007;R;117;['action', 'thriller', 'scifi'];['US'];;;;0
tm29737;Rambo;MOVIE;2008;R;92;['thriller', 'action', 'war', 'european'];['US', 'DE'];tt0462499;70;2287990;0
tm84906;Stardust;MOVIE;2007;PG-13;122;['fantasy', 'romance', 'family'];['US', 'IS', 'GB'];tt0486655;76;2690430;0
ts6644;Borgen;SHOW;2010;TV-MA;58;['drama', 'european'];['DK'];tt1526318;85;235230;40
tm142086;The Last Samurai;MOVIE;2003;R;154;['drama', 'history', 'war', 'action'];['NZ', 'JP', 'US'];tt0325710;78;4290970;0
ts22018;iCarly;SHOW;2007;TV-G;26;['comedy', 'family', 'romance'];['US'];tt0972534;67;382810;60
ts30311;Victorious;SHOW;2010;TV-G;25;['comedy', 'drama', 'family', 'music', 'romance', 'sport'];['US'];tt1604099;69;242240;40
tm95252;The Book of Eli;MOVIE;2010;R;118;['thriller', 'action', 'drama', 'european'];['US'];tt1037705;68;3125380;0
tm136808;Identity;MOVIE;2003;R;90;['thriller'];['US'];tt0340770;73;2404330;0
ts21197;Merlin;SHOW;2008;TV-PG;44;['action', 'scifi', 'drama', 'fantasy', 'european'];['GB'];tt1199099;79;801380;50
tm195620;Apocalypse Now Redux;MOVIE;2001;R;196;['drama', 'war', 'thriller', 'horror'];['US'];;;;0
tm109137;Shrek Forever After;MOVIE;2010;PG;93;['fantasy', 'comedy', 'family', 'romance', 'animation'];['US'];tt0892791;63;2003540;0
tm84613;Hairspray;MOVIE;2007;PG;117;['comedy', 'drama', 'romance'];['US', 'GB'];tt0427327;67;1281900;0
tm173551;Corpse Bride;MOVIE;2005;PG;77;['fantasy', 'romance', 'animation', 'drama', 'family'];['US'];tt0121164;73;2650230;0
tm94606;Let Me In;MOVIE;2010;R;116;['horror', 'drama', 'fantasy', 'thriller', 'european'];['GB', 'US'];tt1228987;71;1202080;0
tm136308;Monster;MOVIE;2003;R;110;['crime', 'drama', 'thriller', 'european'];['US'];tt0340855;73;1492180;0
tm82985;Without a Paddle;MOVIE;2004;PG-13;95;['thriller', 'comedy'];['US'];tt0364751;58;470490;0
tm145593;Once Upon a Time in Mexico;MOVIE;2003;R;102;['drama', 'action', 'crime', 'thriller'];['US'];tt0285823;63;1604490;0
tm150260;Cloudy with a Chance of Meatballs;MOVIE;2009;PG;90;['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi'];['US'];tt0844471;69;2262250;0
ts30313;Offspring;SHOW;2010;Unknown;44;['drama', 'comedy'];['AU'];tt1530541;83;47640;70
tm119111;Blade II;MOVIE;2002;R;117;['thriller', 'fantasy', 'scifi', 'action', 'horror'];['US'];tt0187738;67;2144610;0
tm130647;Chloe;MOVIE;2009;R;99;['thriller', 'drama', 'romance', 'european'];['US', 'CA', 'FR'];tt1352824;63;729160;0
tm32919;Blood Diamond;MOVIE;2006;R;143;['thriller', 'drama'];['US', 'DE'];tt0450259;80;5368580;0
tm23935;The Lake House;MOVIE;2006;PG;105;['drama', 'fantasy', 'romance', 'documentation'];['US'];tt0410297;68;1480430;0
tm137143;Terminator 3: Rise of the Machines;MOVIE;2003;R;109;['thriller', 'scifi', 'action', 'european'];['GB', 'US', 'DE'];tt0181852;63;3939980;0
tm28905;Beerfest;MOVIE;2006;R;110;['comedy'];['US'];tt0486551;62;677480;0
tm44486;Heist;MOVIE;2001;R;107;['thriller', 'drama', 'action', 'crime', 'european'];['US'];tt0252503;65;363610;0
tm39487;Catch and Release;MOVIE;2006;PG-13;111;['romance', 'comedy', 'drama'];['US'];tt0395495;59;261570;0
tm169949;Just Like Heaven;MOVIE;2005;PG-13;95;['drama', 'romance', 'fantasy', 'comedy'];['US'];tt0425123;67;1067550;0
ts35155;Gurren Lagann;SHOW;2007;TV-14;24;['scifi', 'action', 'comedy', 'drama', 'animation'];['JP'];tt0948103;83;170240;10
tm184913;Four Brothers;MOVIE;2005;R;109;['crime', 'action', 'drama', 'thriller'];['US'];tt0430105;68;1446560;0
tm118637;John Q;MOVIE;2002;PG-13;116;['drama', 'thriller', 'crime'];['US'];tt0251160;70;1319990;0
tm58382;Not Another Teen Movie;MOVIE;2001;R;89;['comedy'];['US'];tt0277371;57;1046040;0
tm40009;21;MOVIE;2008;PG-13;123;['drama', 'crime', 'history', 'thriller'];['US'];tt0478087;68;2470390;0
ts12787;Code Geass: Lelouch of the Rebellion;SHOW;2006;TV-14;24;['scifi', 'animation', 'action', 'drama', 'thriller', 'war'];['JP'];tt0994314;87;623670;30
tm154470;Terminator Salvation;MOVIE;2009;PG-13;110;['thriller', 'scifi', 'fantasy', 'war', 'action'];['US', 'DE', 'IT', 'GB'];tt0438488;65;3575570;0
tm22294;Deck the Halls;MOVIE;2006;PG;93;['comedy', 'family'];['US'];tt0790604;50;277970;0
tm78067;The Girl Next Door;MOVIE;2007;R;91;['thriller', 'drama', 'crime', 'horror'];['US'];tt0830558;65;260350;0
tm148379;The Cat in the Hat;MOVIE;2003;PG;81;['fantasy', 'comedy', 'family'];['US'];tt0312528;40;819710;0
tm76428;Jackass 2.5;MOVIE;2007;Unknown;64;['documentation', 'comedy'];['US'];;;;0
tm21467;Final Destination 3;MOVIE;2006;R;93;['horror', 'thriller', 'action', 'crime', 'fantasy', 'european'];['CA', 'DE', 'US'];tt0414982;58;1397970;0
tm46436;Thir13en Ghosts;MOVIE;2001;R;91;['thriller', 'horror', 'fantasy'];['CA', 'US'];tt0245674;56;864920;0
tm57190;The One;MOVIE;2001;PG-13;87;['scifi', 'thriller', 'action'];['US'];tt0267804;59;915840;0
tm37546;Happy Feet;MOVIE;2006;PG;108;['comedy', 'fantasy', 'animation', 'family', 'music', 'romance'];['AU'];tt0366548;64;1826120;0
tm30205;Ip Man;MOVIE;2008;R;108;['drama', 'fantasy', 'action', 'history'];['HK', 'CN'];tt1220719;80;2210950;0
tm159310;Coach Carter;MOVIE;2005;PG-13;130;['drama', 'sport', 'european'];['US', 'DE'];tt0393162;73;1436700;0
tm89592;Blade: Trinity;MOVIE;2004;R;106;['action', 'thriller', 'fantasy', 'horror', 'scifi'];['US'];tt0359013;58;1752100;0
tm167516;Monster-in-Law;MOVIE;2005;PG-13;101;['romance', 'comedy'];['US', 'DE'];tt0369735;55;606930;0
tm79895;Halloween;MOVIE;2007;R;109;['horror'];['US'];tt0373883;60;1188150;0
tm88045;How Do You Know;MOVIE;2010;PG-13;121;['drama', 'comedy', 'romance'];['US'];tt1341188;54;495990;0
tm111600;The Sweetest Thing;MOVIE;2002;R;84;['comedy', 'romance'];['US'];tt0253867;51;585160;0
tm143938;The Final Destination;MOVIE;2009;R;82;['horror', 'fantasy', 'scifi', 'action', 'thriller'];['US'];tt1144884;51;1041660;0
tm31187;The Other Boleyn Girl;MOVIE;2008;PG-13;115;['romance', 'drama', 'history'];['GB', 'US'];tt0467200;67;1116940;0
tm141390;Friday the 13th;MOVIE;2009;R;97;['horror', 'thriller'];['US'];tt0758746;55;1059380;0
tm74780;The Bucket List;MOVIE;2007;PG-13;97;['drama', 'comedy', 'european'];['US'];tt0825232;74;2427330;0
tm150214;Freddy vs. Jason;MOVIE;2003;R;97;['horror', 'action'];['IT', 'US'];tt0329101;57;1179860;0
ts21544;Transformers: Prime;SHOW;2010;TV-Y7;22;['action', 'comedy', 'drama', 'family', 'scifi', 'animation'];['US'];tt1659175;79;65000;40
tm176528;Memoirs of a Geisha;MOVIE;2005;PG-13;145;['drama', 'romance', 'european'];['FR', 'JP', 'US'];tt0397535;73;1468470;0
tm102337;A Nightmare on Elm Street;MOVIE;2010;R;95;['horror', 'thriller', 'crime', 'drama'];['US'];tt1179056;52;991920;0
tm36188;Body of Lies;MOVIE;2008;R;128;['drama', 'action', 'thriller'];['GB', 'US'];tt0758774;71;2248960;0
tm88382;A Cinderella Story;MOVIE;2004;PG;95;['romance', 'comedy', 'family'];['CA', 'US'];tt0356470;59;863950;0
ts31263;The Mole;SHOW;2001;TV-14;52;['reality'];['US', 'BE'];tt0294149;76;11040;50
tm47523;Osmosis Jones;MOVIE;2001;PG;95;['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi'];['US'];tt0181739;63;357110;0
tm24088;Scary Movie 4;MOVIE;2006;PG-13;83;['comedy', 'horror'];['US'];tt0362120;51;1201880;0
tm137362;The Texas Chainsaw Massacre;MOVIE;2003;R;98;['horror', 'crime'];['US'];tt0324216;62;1407410;0
tm177068;Fun with Dick and Jane;MOVIE;2005;PG-13;90;['comedy', 'crime'];['US'];tt0369441;61;1439980;0
tm82442;TMNT;MOVIE;2007;PG;87;['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action'];['US', 'HK'];tt0453556;62;640620;0
tm90864;Due Date;MOVIE;2010;R;95;['drama', 'comedy'];['US'];tt1231583;65;3396260;0
tm101249;Cop Out;MOVIE;2010;R;107;['comedy', 'thriller', 'action', 'crime'];['US'];tt1385867;55;876730;0
ts687;The 4400;SHOW;2004;TV-14;44;['scifi', 'thriller', 'drama'];['US'];tt0389564;73;449710;40
ts24028;Still Game;SHOW;2002;TV-14;29;['comedy', 'european'];['GB'];tt0281491;89;75390;90
tm142564;3 Idiots;MOVIE;2009;PG-13;170;['comedy', 'drama'];['IN'];tt1187043;84;3857820;0
ts23752;Midnight Diner;SHOW;2009;TV-MA;27;['drama', 'comedy'];['JP'];tt1882928;86;21100;50
ts21706;H2O: Just Add Water;SHOW;2006;TV-PG;25;['drama', 'scifi', 'fantasy', 'family'];['AU'];tt0491603;72;147820;30
ts21740;Black Butler;SHOW;2008;TV-MA;25;['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action'];['JP'];tt1316554;83;18560;30
ts30356;Octonauts;SHOW;2010;TV-Y;15;['action', 'animation', 'comedy', 'family'];['GB'];tt1710177;76;10490;60
tm89684;New York Minute;MOVIE;2004;PG;87;['comedy', 'crime', 'family', 'romance'];['US'];tt0363282;48;233070;0
ts31514;Strawberry Shortcake;SHOW;2003;TV-Y;23;['animation', 'family'];['US'];tt7996132;70;130;40
ts22005;Total Drama Island;SHOW;2007;TV-PG;23;['action', 'reality', 'animation', 'family', 'comedy', 'drama'];['CA'];tt1173427;74;105230;60
tm183963;Dreamer: Inspired By a True Story;MOVIE;2005;PG;106;['drama', 'family', 'sport', 'fantasy'];['US'];tt0487897;68;130340;0
tm27268;Monster House;MOVIE;2006;PG;91;['fantasy', 'animation', 'comedy', 'family'];['US'];tt0385880;66;1149420;0
tm81270;Starsky & Hutch;MOVIE;2004;PG-13;101;['comedy', 'crime'];['US'];tt0335438;61;1459810;0
tm137342;Tears of the Sun;MOVIE;2003;R;121;['drama', 'thriller', 'war', 'action'];['US'];tt0314353;66;1210660;0
ts21688;Boys Over Flowers;SHOW;2009;TV-14;64;['comedy', 'drama', 'romance'];['KR'];tt1370334;79;115790;10
ts22318;Winx Club;SHOW;2004;TV-G;23;['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european'];['IT'];tt3233214;62;67000;80
tm161263;The Cave;MOVIE;2005;PG-13;97;['horror', 'thriller', 'scifi', 'action', 'european'];['DE', 'US'];tt0403424;51;384450;0
ts12815;Big Time Rush;SHOW;2009;TV-G;25;['comedy', 'family'];['US'];tt1131746;63;120460;40
tm26638;The Texas Chainsaw Massacre: The Beginning;MOVIE;2006;R;91;['horror', 'thriller', 'documentation'];['US'];tt0420294;58;723660;0
tm55303;I Am Sam;MOVIE;2001;PG-13;132;['drama'];['US'];tt0277027;76;1490820;0
tm31189;The Spiderwick Chronicles;MOVIE;2008;PG;96;['fantasy', 'thriller', 'action', 'drama', 'family'];['US'];tt0416236;65;946280;0
tm165593;Rumor Has It...;MOVIE;2005;PG-13;97;['comedy', 'drama', 'romance'];['US'];tt0398375;55;578940;0
ts15986;Dead Set;SHOW;2008;TV-MA;141;['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european'];['GB'];tt1285482;76;196840;10
ts26322;Toradora!;SHOW;2008;TV-14;30;['animation', 'romance', 'comedy', 'drama'];['JP'];tt1279024;80;143070;20
tm78767;I Now Pronounce You Chuck & Larry;MOVIE;2007;PG-13;115;['comedy', 'romance'];['US'];tt0762107;59;1466250;0
ts98340;Metallica: Some Kind of Monster;SHOW;2004;TV-MA;84;['western'];['US', 'CA'];tt6954486;;;10
tm36644;World Trade Center;MOVIE;2006;PG-13;129;['thriller', 'history', 'drama'];['US'];tt0469641;60;831290;0
tm77649;Premonition;MOVIE;2007;PG-13;96;['thriller', 'drama', 'fantasy'];['US'];tt0477071;59;781190;0
ts33559;Shaun the Sheep;SHOW;2007;TV-G;7;['animation', 'comedy', 'family', 'european'];['GB'];tt0983983;80;250;60
tm33113;Eagle Eye;MOVIE;2008;PG-13;118;['thriller', 'action', 'european'];['US', 'DE'];tt1059786;66;1854300;0
tm78189;The Contractor;MOVIE;2007;R;105;['thriller', 'european'];['BG', 'GB', 'US'];;;;0
tm43399;Lagaan: Once Upon a Time in India;MOVIE;2001;PG;224;['drama', 'romance', 'sport'];['IN'];tt0169102;81;1110530;0
tm147211;The Men Who Stare at Goats;MOVIE;2009;R;94;['comedy', 'war'];['GB', 'US'];tt1234548;62;1315640;0
ts56549;Scare Tactics;SHOW;2003;TV-14;22;['comedy', 'horror', 'reality', 'scifi', 'thriller'];['US'];tt0339968;67;25120;50
tm29555;Friends with Money;MOVIE;2006;R;88;['romance', 'comedy', 'drama'];['US'];tt0436331;58;301860;0
tm93225;Legend of the Guardians: The Owls of Ga'Hoole;MOVIE;2010;PG;100;['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation'];['US', 'AU'];tt1219342;69;826230;0
ts20398;Kath & Kim;SHOW;2002;Unknown;24;['comedy'];['AU'];tt0272397;83;41680;40
tm86189;Good Luck Chuck;MOVIE;2007;Unknown;101;['comedy', 'romance'];['CA', 'US'];tt0452625;56;897550;0
ts21421;Pocoyo;SHOW;2005;TV-G;11;['animation', 'family', 'comedy', 'european'];['ES', 'GB'];tt0487849;39;930;40
tm104880;Louis C.K.: Hilarious;MOVIE;2010;Unknown;84;['comedy'];['US'];tt1421373;84;119730;0
tm101334;Death at a Funeral;MOVIE;2010;R;92;['comedy'];['US'];tt1321509;56;495990;0
tm135451;Gifted Hands: The Ben Carson Story;MOVIE;2009;Unknown;86;['drama'];['US'];tt1295085;76;102100;0
ts20526;The Game;SHOW;2006;TV-14;22;['comedy', 'drama', 'sport', 'romance'];['US'];tt10020984;66;44170;100
tm186461;No Direction Home: Bob Dylan;MOVIE;2005;G;208;['music', 'documentation'];['GB', 'US', 'JP'];;;;0
ts30083;Angel Beats!;SHOW;2010;TV-14;26;['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation'];['JP'];tt1639109;77;138480;10
tm141707;Blood and Bone;MOVIE;2009;R;93;['thriller', 'action', 'crime', 'drama', 'sport'];['US'];tt0346631;67;330510;0
tm103095;Ip Man 2;MOVIE;2010;R;108;['drama', 'history', 'sport', 'action'];['CN', 'HK'];tt1386932;75;1036730;0
ts23835;Masha and the Bear;SHOW;2009;TV-Y;6;['comedy', 'family', 'action', 'animation'];['RU'];tt1884856;76;31140;50
tm83786;Like Stars on Earth;MOVIE;2007;PG;165;['drama', 'family'];['IN'];tt0986264;83;1882340;0
ts23808;Monty Python: Almost the Truth (The Lawyer's Cut);SHOW;2009;TV-MA;55;['comedy', 'documentation'];['US'];tt1422182;81;17400;10
